21,33.669,0.48681,22.108,21.298,0.88476,0.88482,0.092552
22,32.164,0.48528,24.005,22.076,0.87667,0.87671,0.090984
23,28.168,0.60078,24.692,24.086,0.86484,0.86488,0.086823
24,25.627,0.28763,27.543,25.738,0.87037,0.87077,0.084177
1,29.519,0.44954,5.84,2.2866,0.94564,0.79837,0.08823
2,30.376,0.37294,11.836,4.3981,0.86476,0.86494,0.089122
3,31.69,0.46174,17.108,5.5721,0.90013,0.89615,0.090491
4,37.688,0.56487,7.9068,4.3753,0.91861,0.91766,0.096737
5,36.919,0.58257,13.27,7.7568,0.87402,0.87274,0.095936
6,34.763,0.39851,8.7128,7.5071,0.86482,0.86516,0.093691
7,33.077,0.45289,11.308,9.4008,0.93753,0.93766,0.091935
8,40.606,0.5137,11.606,8.2257,0.89385,0.89399,0.099776
9,33.857,0.47081,11.289,12.081,0.90889,0.90894,0.092747
10,25.38,0.53018,11.9,10.412,0.90835,0.90846,0.083919
11,35.719,0.53999,12.504,13.726,0.90143,0.90157,0.094686
12,30.283,0.407,15.593,15.161,0.91497,0.91553,0.089025
13,27.078,0.48232,14.919,13.297,0.8837,0.88376,0.085688
14,28.854,0.28679,18.605,15.275,0.92613,0.92689,0.087537
15,29.059,0.61454,16.3,15.412,0.91496,0.91498,0.087751
16,28.835,0.43709,17.836,18.715,0.94428,0.94433,0.087517
17,35.881,0.37962,19.495,17.644,0.90793,0.90821,0.094855
18,37.785,0.47461,19.639,20.544,0.86154,0.86261,0.096838
19,40.728,0.35714,20.48,19.611,0.91517,0.91526,0.099903
20,44.918,0.49791,21.464,23.021,0.90926,0.90957,0.10427
21,53.467,0.44393,23.739,24.291,0.86364,0.86365,0.11317
22,37.001,0.71778,23.956,24.196,0.87226,0.87246,0.096022
23,36.156,0.61385,26.333,24.065,0.89659,0.89662,0.095142
24,29.997,0.25031,25.579,27.163,0.92222,0.92254,0.088728
1,29.586,0.54413,7.9934,4.1409,0.91523,0.91482,0.0883
2,30.409,0.36019,13.102,5.0857,0.93179,0.93191,0.089157
3,31.812,0.47449,9.4208,4.8651,0.9256,0.9128,0.090618
4,33.246,0.51644,11.328,6.1707,0.90224,0.90225,0.092111
5,32.852,0.57477,10.47,5.4231,0.86322,0.86355,0.091701
6,30.824,0.4727,9.2068,7.6029,0.87769,0.87771,0.089589
7,30.888,0.65763,15.702,7.1293,0.88608,0.88634,0.089655
8,41.895,0.45191,9.4522,9.6663,0.88012,0.88104,0.10112
9,36.427,0.53275,12.634,10.416,0.90341,0.90351,0.095424
10,29.983,0.56647,21.34,11.864,0.88207,0.88212,0.088713
11,29.17,0.50852,15.938,14.053,0.87805,0.87808,0.087866
12,24.245,0.5881,19.962,15.204,0.88891,0.88916,0.082737
13,18.104,0.53232,15.43,13.594,0.94091,0.94104,0.076342
14,19.818,0.42159,15.348,16.316,0.94019,0.94021,0.078127
15,22.838,0.31946,18.145,15.067,0.87313,0.87324,0.081272
16,28.662,0.68586,17.133,19.929,0.8834,0.88421,0.087337
17,32.807,0.43955,23.856,20.381,0.94712,0.94739,0.091654
18,37.572,0.51034,20.06,21.468,0.8789,0.87932,0.096616
19,44.188,0.55632,20.473,19.765,0.93815,0.93823,0.10351
20,43.219,0.51136,22.352,20.802,0.93214,0.93236,0.1025
21,45.431,0.40953,22.117,21.692,0.85842,0.85902,0.1048
22,40.139,0.45323,26.758,24.583,0.90611,0.9062,0.099289
23,29.806,0.48751,26.528,23.861,0.92131,0.9215,0.088529
24,32.198,0.6479,25.743,25.833,0.90317,0.90318,0.09102
1,30.768,0.41392,6.4309,2.1852,0.90971,0.84662,0.08953
2,29.646,0.57847,9.2357,5.3371,0.87129,0.86844,0.088362
3,28.326,0.53086,8.3857,6.0503,0.92607,0.91266,0.086987
4,29.566,0.47661,5.389,6.8835,0.94396,0.944,0.088279
5,27.982,0.3943,10.831,8.711,0.93817,0.93827,0.086629
6,29.831,0.47159,14.017,6.5426,0.90057,0.90062,0.088555
7,34.189,0.49133,12.155,8.8939,0.89153,0.89156,0.093093
8,53.876,0.35306,14.844,11.768,0.93592,0.93595,0.1136
9,40.777,0.51922,12.576,12.747,0.93676,0.93684,0.099954
10,35.018,0.41777,14.388,13.098,0.89386,0.89391,0.093956
11,25.03,0.49058,19.646,12.261,0.85107,0.85108,0.083555
12,17.271,0.53362,20.265,15.998,0.91404,0.91429,0.075475
13,21.736,0.40953,18.488,15.764,0.91801,0.9181,0.080125
14,15.511,0.47117,19.884,17.425,0.92675,0.92681,0.073642
15,13.046,0.53501,16.914,15.394,0.92954,0.92968,0.071075
16,22.289,0.31641,17.202,19.268,0.8608,0.86129,0.0807
17,25.531,0.6036,18.488,18.813,0.85642,0.85648,0.084077
18,42.628,0.74245,22.215,18.243,0.90455,0.90461,0.10188
19,43.942,0.59594,20.398,20.936,0.85805,0.85807,0.10325
